Sheet 1,,,,,,,,,
Date,SHA,SHE,CSI300,Share,Share_V,Gain_Loss,DailyGain,Market_Value,Principle,SP500,Nasdaq,FTSE100,HangSeng
31/08/2019,2886.24,9365.68,3799.59,1228542.62,2.68,842907.08,0.00,3292907.08,2450000.00,2926.46,7962.88,7207.20,25724.73
01/09/2019,2886.24,9365.68,3799.59,1228542.62,2.68,842907.08,0.00,3292907.08,2450000.00,3013.18,8273.61,7646.80,28146.50
02/09/2019,2924.11,9569.47,3848.32,1228542.62,2.72,886356.79,43449.71,3336356.79,2450000.00,3013.18,8273.61,7281.90,25626.55
03/09/2019,2930.15,9633.69,3853.61,1211972.32,2.75,923020.47,36663.68,3328020.47,2405000.00,2906.27,7874.16,7268.20,25527.85
04/09/2019,2957.41,9700.32,3886.00,1191942.85,2.76,936538.75,13518.28,3286538.75,2350000.00,2937.78,7976.88,7311.30,26523.23
05/09/2019,2985.86,9783.50,3925.32,1191942.85,2.77,947456.33,10917.58,3297456.33,2350000.00,2976.00,8116.83,7271.20,26515.53
06/09/2019,2999.60,9823.42,3948.51,1191942.85,2.78,961143.37,13687.04,3311143.37,2350000.00,2978.71,8103.07,7282.30,26690.76
07/09/2019,2999.60,9823.42,3948.51,1191942.85,2.78,961143.37,0.00,3311143.37,2350000.00,2978.71,8103.07,7282.30,26690.76
08/09/2019,2999.60,9823.42,3948.51,1191942.85,2.78,961143.37,0.00,3311143.37,2350000.00,2978.71,8103.07,7282.30,26690.76
09/09/2019,3024.74,10001.93,3972.95,1191942.85,2.81,1000097.35,38953.98,3350097.35,2350000.00,2978.43,8087.44,7235.80,26681.40
10/09/2019,3021.20,9964.93,3959.27,1191942.85,2.81,994324.95,(5772.40),3344324.95,2350000.00,2979.39,8084.16,7268.00,26683.68
11/09/2019,3008.81,9853.72,3930.10,1191942.85,2.80,984513.56,(9811.39),3334513.56,2350000.00,3000.93,8169.68,7338.00,27159.06
12/09/2019,3031.24,9919.80,3972.38,1191942.85,2.81,1002842.66,18329.10,3352842.66,2350000.00,3009.57,8194.47,7344.70,27087.63
13/09/2019,3031.24,9919.80,3972.38,1191942.85,2.81,1002842.66,0.00,3352842.66,2350000.00,3007.39,8176.71,7367.50,27352.69
14/09/2019,3031.24,9919.80,3972.38,1191942.85,2.81,1002842.66,0.00,3352842.66,2350000.00,3007.39,8176.71,7367.50,27352.69
15/09/2019,3031.24,9919.80,3972.38,1191942.85,2.81,1002842.66,0.00,3352842.66,2350000.00,3007.39,8176.71,7367.50,27352.69
16/09/2019,3030.52,9918.09,3957.72,1191942.85,2.82,1005617.31,2774.65,3355617.31,2350000.00,2997.96,8153.54,7321.40,27124.55
17/09/2019,2978.12,9722.80,3891.22,1191942.85,2.78,965439.53,(40177.78),3315439.53,2350000.00,3005.70,8186.02,7320.40,26790.24
18/09/2019,2985.66,9753.31,3910.08,1191942.85,2.78,964027.41,(1412.12),3314027.41,2350000.00,3006.73,8177.39,7314.10,26754.12
19/09/2019,2999.28,9852.20,3924.38,1191942.85,2.80,991274.36,27246.95,3341274.36,2350000.00,3006.79,8182.88,7356.40,26468.95
20/09/2019,3006.45,9881.25,3935.65,1191942.85,2.80,991691.03,416.67,3341691.03,2350000.00,2992.07,8117.67,7344.90,26435.67
21/09/2019,3006.45,9881.25,3935.65,1191942.85,2.80,991691.03,0.00,3341691.03,2350000.00,2992.07,8117.67,7344.90,26435.67
22/09/2019,3006.45,9881.25,3935.65,1191942.85,2.80,991691.03,0.00,3341691.03,2350000.00,2992.07,8117.67,7344.90,26435.67
23/09/2019,2977.08,9781.14,3890.66,1191942.85,2.79,971425.42,(20265.61),3321425.42,2350000.00,2991.78,8112.46,7326.10,26222.40
24/09/2019,2985.34,9811.38,3901.08,1191942.85,2.79,977338.31,5912.89,3327338.31,2350000.00,2966.60,7993.63,7291.40,26281.00
25/09/2019,2955.43,9671.06,3870.98,1191942.85,2.76,939541.90,(37796.41),3289541.90,2350000.00,2984.87,8077.38,7290.00,25945.35
26/09/2019,2929.09,9464.84,3841.14,1191942.85,2.74,916955.11,(22586.79),3266955.11,2350000.00,2977.62,8030.66,7351.10,26041.93
27/09/2019,2932.17,9548.96,3852.65,1191942.85,2.75,925469.60,8514.49,3275469.60,2350000.00,2961.79,7939.63,7426.20,25954.81
28/09/2019,2932.17,9548.96,3852.65,1191942.85,2.75,925469.60,0.00,3275469.60,2350000.00,2961.79,7939.63,7426.20,25954.81
29/09/2019,2932.17,9548.96,3852.65,1191942.85,2.75,925469.60,0.00,3275469.60,2350000.00,2961.79,7939.63,7426.20,25954.81
30/09/2019,2905.19,9446.24,3814.53,1191942.85,2.72,891149.36,(34320.24),3241149.36,2350000.00,2976.74,7999.34,7408.20,26092.27
01/10/2019,2905.19,9446.24,3814.53,1191942.85,2.72,891149.36,0.00,3241149.36,2350000.00,2940.25,7908.68,7360.30,26092.27
02/10/2019,2905.19,9446.24,3814.53,1191942.85,2.72,891149.36,0.00,3241149.36,2350000.00,2887.61,7785.25,7122.50,26042.69
03/10/2019,2905.19,9446.24,3814.53,1191942.85,2.72,891149.36,0.00,3241149.36,2350000.00,2910.63,7872.26,7077.60,26110.31
04/10/2019,2905.19,9446.24,3814.53,1191942.85,2.72,891149.36,0.00,3241149.36,2350000.00,2952.01,7982.47,7155.40,25821.03
05/10/2019,2905.19,9446.24,3814.53,1191942.85,2.72,891149.36,0.00,3241149.36,2350000.00,2952.01,7982.47,7155.40,25821.03
06/10/2019,2905.19,9446.24,3814.53,1191942.85,2.72,891149.36,0.00,3241149.36,2350000.00,2952.01,7982.47,7155.40,25821.03
07/10/2019,2905.19,9446.24,3814.53,1191942.85,2.72,891149.36,0.00,3241149.36,2350000.00,2938.79,7956.29,7197.90,25821.03
08/10/2019,2913.57,9474.75,3837.68,1191942.85,2.71,874854.65,(16294.71),3224854.65,2350000.00,2893.06,7823.78,7143.20,25893.40
09/10/2019,2924.86,9506.56,3843.24,1191942.85,2.71,882540.76,7686.11,3232540.76,2350000.00,2919.40,7903.74,7166.50,25682.81
10/10/2019,2947.71,9638.10,3874.64,1191942.85,2.72,887395.75,4854.99,3237395.75,2350000.00,2938.13,7950.78,7186.40,25707.93
11/10/2019,2973.66,9666.58,3911.73,1191942.85,2.70,872892.65,(14503.10),3222892.65,2350000.00,2970.27,8057.04,7247.10,26308.44
12/10/2019,2973.66,9666.58,3911.73,1191942.85,2.70,872892.65,0.00,3222892.65,2350000.00,2970.27,8057.04,7247.10,26308.44
13/10/2019,2973.66,9666.58,3911.73,1191942.85,2.70,872892.65,0.00,3222892.65,2350000.00,2970.27,8057.04,7247.10,26308.44
14/10/2019,3007.88,9786.64,3953.24,1191942.85,2.72,892307.51,19414.86,3242307.51,2350000.00,2966.15,8048.65,7213.50,26521.85
15/10/2019,2991.05,9671.73,3936.25,1191942.85,2.71,875301.98,(17005.53),3225301.98,2350000.00,2995.68,8148.71,7211.60,26503.93
16/10/2019,2978.71,9642.06,3922.69,1191942.85,2.70,865840.63,(9461.35),3215840.63,2350000.00,2989.69,8124.18,7168.00,26664.28
17/10/2019,2977.33,9645.39,3925.22,1191942.85,2.69,855793.61,(10047.02),3205793.61,2350000.00,2997.95,8156.85,7182.30,26848.49
18/10/2019,2938.14,9535.51,3869.38,1191942.85,2.67,831431.08,(24362.53),3181431.08,2350000.00,2986.20,8089.54,7150.60,26719.58
19/10/2019,2938.14,9535.51,3869.38,1191942.85,2.67,831431.08,0.00,3181431.08,2350000.00,2986.20,8089.54,7150.60,26719.58
20/10/2019,2938.14,9535.51,3869.38,1191942.85,2.67,831431.08,0.00,3181431.08,2350000.00,2986.20,8089.54,7150.60,26719.58
21/10/2019,2939.62,9553.57,3880.84,1191942.85,2.66,825771.19,(5659.89),3175771.19,2350000.00,3006.72,8162.99,7163.60,26725.68
22/10/2019,2954.38,9642.09,3895.88,1191942.85,2.68,839664.32,13893.13,3189664.32,2350000.00,2995.99,8104.30,7212.50,26786.20
23/10/2019,2941.62,9567.75,3871.08,1191942.85,2.68,846230.70,6566.38,3196230.70,2350000.00,3004.52,8119.79,7260.70,26566.73
24/10/2019,2940.92,9555.76,3870.67,1191942.85,2.67,837594.73,(8635.97),3187594.73,2350000.00,3010.29,8185.80,7328.30,26797.95
25/10/2019,2954.93,9660.44,3896.79,1191942.85,2.68,849959.15,12364.42,3199959.15,2350000.00,3022.55,8243.12,7324.50,26667.39
26/10/2019,2954.93,9660.44,3896.79,1191942.85,2.68,849959.15,0.00,3199959.15,2350000.00,3022.55,8243.12,7324.50,26667.39
27/10/2019,2954.93,9660.44,3896.79,1191942.85,2.68,849959.15,0.00,3199959.15,2350000.00,3022.55,8243.12,7324.50,26667.39
28/10/2019,2980.05,9801.87,3926.59,1191942.85,2.71,875906.09,25946.94,3225906.09,2350000.00,3039.42,8325.99,7331.30,26891.26
29/10/2019,2954.18,9746.03,3910.23,1191942.85,2.69,858585.79,(17320.30),3208585.79,2350000.00,3036.89,8276.85,7306.30,26786.76
30/10/2019,2939.32,9681.54,3891.23,1191942.85,2.67,837673.03,(20912.76),3187673.03,2350000.00,3046.77,8303.98,7330.80,26667.71
31/10/2019,2929.06,9635.33,3886.75,1191942.85,2.66,820233.10,(17439.93),3170233.10,2350000.00,3037.56,8292.36,7248.40,26906.72
01/11/2019,2958.20,9802.33,3952.39,1191942.85,2.68,845723.96,25490.86,3195723.96,2350000.00,3066.91,8386.40,7302.40,27100.76
02/11/2019,2958.20,9802.33,3952.39,1191942.85,2.68,845723.96,0.00,3195723.96,2350000.00,3066.91,8386.40,7302.40,27100.76
03/11/2019,2958.20,9802.33,3952.39,1191942.85,2.68,845723.96,0.00,3195723.96,2350000.00,3066.91,8386.40,7302.40,27100.76
04/11/2019,2975.49,9868.13,3978.12,1191942.85,2.69,860938.92,15214.96,3210938.92,2350000.00,3078.27,8433.20,7369.70,27547.30
05/11/2019,2991.56,9938.61,4002.81,1191942.85,2.70,863706.10,2767.18,3213706.10,2350000.00,3074.62,8434.68,7388.10,27683.40
06/11/2019,2978.60,9860.97,3984.88,1154853.50,2.69,855287.09,(8419.01),3105287.09,2250000.00,3076.78,8410.63,7396.70,27688.64
07/11/2019,2978.71,9917.49,3991.87,1154853.50,2.70,869126.54,13839.45,3119126.54,2250000.00,3085.18,8434.52,7406.40,27847.23
08/11/2019,2964.18,9895.34,3973.01,1154853.50,2.69,861270.55,(7855.99),3111270.55,2250000.00,3093.08,8475.31,7359.40,27651.14
09/11/2019,2964.18,9895.34,3973.01,1154853.50,2.69,861270.55,0.00,3111270.55,2250000.00,3093.08,8475.31,7359.40,27651.14
10/11/2019,2964.18,9895.34,3973.01,1154853.50,2.69,861270.55,0.00,3111270.55,2250000.00,3093.08,8475.31,7359.40,27651.14
11/11/2019,2909.97,9680.57,3902.98,1154853.50,2.65,806232.95,(55037.60),3056232.95,2250000.00,3087.01,8464.28,7328.50,26926.55
12/11/2019,2914.82,9670.14,3903.69,1154853.50,2.65,815404.96,9172.01,3065404.96,2250000.00,3091.84,8486.09,7365.40,27065.28
13/11/2019,2905.24,9687.85,3899.98,1154853.50,2.66,823888.25,8483.29,3073888.25,2250000.00,3094.04,8482.10,7351.20,26571.46
14/11/2019,2909.87,9746.56,3905.86,1154853.50,2.67,832935.29,9047.04,3082935.29,2250000.00,3096.63,8479.02,7292.80,26323.69
15/11/2019,2891.34,9647.99,3877.09,1154853.50,2.64,801945.69,(30989.60),3051945.69,2250000.00,3120.46,8540.83,7302.90,26326.66
16/11/2019,2891.34,9647.99,3877.09,1154853.50,2.64,801945.69,0.00,3051945.69,2250000.00,3120.46,8540.83,7302.90,26326.66
17/11/2019,2891.34,9647.99,3877.09,1154853.50,2.64,801945.69,0.00,3051945.69,2250000.00,3120.46,8540.83,7302.90,26326.66
18/11/2019,2909.20,9715.27,3907.93,1154853.50,2.66,817434.80,15489.11,3067434.80,2250000.00,3122.03,8549.94,7307.70,26681.09
19/11/2019,2933.99,9889.75,3947.04,1154853.50,2.68,848567.37,31132.57,3098567.37,2250000.00,3120.18,8570.66,7323.80,27093.80
20/11/2019,2911.05,9809.05,3907.86,1154853.50,2.67,830413.63,(18153.74),3080413.63,2250000.00,3108.46,8526.73,7262.50,26889.61
21/11/2019,2903.64,9774.44,3889.60,1154853.50,2.66,825820.57,(4593.06),3075820.57,2250000.00,3103.54,8506.21,7238.60,26466.88
22/11/2019,2885.29,9626.90,3849.99,1154853.50,2.64,801164.41,(24656.16),3051164.41,2250000.00,3110.29,8519.88,7326.80,26595.08
23/11/2019,2885.29,9626.90,3849.99,1154853.50,2.64,801164.41,0.00,3051164.41,2250000.00,3110.29,8519.88,7326.80,26595.08
24/11/2019,2885.29,9626.90,3849.99,1154853.50,2.64,801164.41,0.00,3051164.41,2250000.00,3110.29,8519.88,7326.80,26595.08
25/11/2019,2906.17,9626.36,3878.21,1154853.50,2.63,789774.36,(11390.05),3039774.36,2250000.00,3133.64,8632.49,7396.30,26993.04
26/11/2019,2907.06,9677.23,3891.65,1154853.50,2.64,799098.02,9323.66,3049098.02,2250000.00,3140.52,8647.93,7403.10,26913.92
27/11/2019,2903.19,9648.39,3875.62,1154853.50,2.63,789593.27,(9504.75),3039593.27,2250000.00,3153.63,8705.18,7429.80,26954.00
28/11/2019,2889.69,9622.14,3862.30,1154853.50,2.63,788644.42,(948.85),3038644.42,2250000.00,3153.63,8705.18,7416.40,26893.73
29/11/2019,2871.98,9582.16,3828.67,1154853.50,2.64,795364.71,6720.29,3045364.71,2250000.00,3140.98,8665.47,7346.50,26346.49
30/11/2019,2871.98,9582.16,3828.67,1154853.50,2.64,795364.71,0.00,3045364.71,2250000.00,3140.98,8665.47,7346.50,26346.49
01/12/2019,2871.98,9582.16,3828.67,1154853.50,2.64,795364.71,0.00,3045364.71,2250000.00,3046.77,8303.98,7330.80,26667.71
02/12/2019,2875.73,9605.19,3836.06,1154853.50,2.64,794545.61,(819.10),3044545.61,2250000.00,3113.87,8567.99,7285.90,26444.72
03/12/2019,2884.70,9657.65,3851.09,1154853.50,2.64,797179.12,2633.51,3047179.12,2250000.00,3093.20,8520.64,7158.80,26391.30
04/12/2019,2878.12,9687.95,3849.82,1154853.50,2.64,797644.18,465.06,3047644.18,2250000.00,3112.76,8566.67,7188.50,26062.56
05/12/2019,2899.47,9799.07,3879.36,1154853.50,2.65,812704.74,15060.56,3062704.74,2250000.00,3117.43,8570.70,7137.90,26217.04
06/12/2019,2912.01,9878.62,3902.39,1154853.50,2.66,821841.25,9136.51,3071841.25,2250000.00,3145.91,8656.53,7239.70,26498.37
07/12/2019,2912.01,9878.62,3902.39,1154853.50,2.66,821841.25,0.00,3071841.25,2250000.00,3145.91,8656.53,7239.70,26498.37
08/12/2019,2912.01,9878.62,3902.39,1154853.50,2.66,821841.25,0.00,3071841.25,2250000.00,3145.91,8656.53,7239.70,26498.37
09/12/2019,2914.48,9876.27,3895.45,1154853.50,2.67,830725.70,8884.45,3080725.70,2250000.00,3135.96,8621.83,7233.90,26494.73
10/12/2019,2917.62,9915.87,3900.42,1154853.50,2.70,866882.73,36157.03,3116882.73,2250000.00,3132.52,8616.18,7213.80,26436.62
11/12/2019,2924.42,9852.71,3902.75,1154853.50,2.68,850309.65,(16573.08),3100309.65,2250000.00,3141.63,8654.05,7216.30,26645.43
12/12/2019,2915.70,9836.23,3891.02,1154853.50,2.68,847090.75,(3218.90),3097090.75,2250000.00,3168.57,8717.32,7273.50,26994.14
13/12/2019,2967.68,10004.62,3968.22,1154853.50,2.72,889640.65,42549.90,3139640.65,2250000.00,3168.80,8734.88,7353.40,27687.76
14/12/2019,2967.68,10004.62,3968.22,1154853.50,2.72,889640.65,0.00,3139640.65,2250000.00,3168.80,8734.88,7353.40,27687.76
15/12/2019,2967.68,10004.62,3968.22,1154853.50,2.72,889640.65,0.00,3139640.65,2250000.00,3168.80,8734.88,7353.40,27687.76
16/12/2019,2984.39,10158.24,3987.55,1154853.50,2.77,944983.46,55342.81,3194983.46,2250000.00,3191.45,8814.23,7519.10,27508.09
17/12/2019,3022.42,10306.03,4041.80,1154853.50,2.81,991416.36,46432.90,3241416.36,2250000.00,3192.52,8823.36,7525.30,27843.71
18/12/2019,3017.04,10294.66,4032.78,1154853.50,2.81,999969.07,8552.71,3249969.07,2250000.00,3191.14,8827.74,7540.80,27884.21
19/12/2019,3017.07,10296.29,4027.15,1154853.50,2.81,990452.72,(9516.35),3240452.72,2250000.00,3205.37,8887.22,7573.80,27800.49
20/12/2019,3004.94,10229.49,4017.25,1154853.50,2.79,973698.65,(16754.07),3223698.65,2250000.00,3221.22,8924.96,7582.50,27871.35
21/12/2019,3004.94,10229.49,4017.25,1154853.50,2.79,973698.65,0.00,3223698.65,2250000.00,3221.22,8924.96,7582.50,27871.35
22/12/2019,3004.94,10229.49,4017.25,1154853.50,2.79,973698.65,0.00,3223698.65,2250000.00,3221.22,8924.96,7582.50,27871.35
23/12/2019,2962.75,10056.21,3967.10,1154853.50,2.76,935700.39,(37998.26),3185700.39,2250000.00,3224.01,8945.65,7623.60,27906.41
24/12/2019,2982.68,10189.29,3992.96,1154853.50,2.79,971925.29,36224.90,3221925.29,2250000.00,3223.38,8952.88,7632.20,27864.21
25/12/2019,2981.88,10229.58,3990.87,1154853.50,2.83,1014203.53,42278.24,3264203.53,2250000.00,3223.38,8952.88,7632.20,27864.21
26/12/2019,3007.35,10303.72,4025.99,1154853.50,2.84,1034170.47,19966.94,3284170.47,2250000.00,3239.91,9022.39,7632.20,27864.21
27/12/2019,3005.04,10233.77,4022.03,1154853.50,2.84,1025519.64,(8650.83),3275519.64,2250000.00,3240.02,9006.62,7644.90,28225.42
28/12/2019,3005.04,10233.77,4022.03,1154853.50,2.84,1025519.64,0.00,3275519.64,2250000.00,3240.02,9006.62,7644.90,28225.42
29/12/2019,3005.04,10233.77,4022.03,1154853.50,2.84,1025519.64,0.00,3275519.64,2250000.00,3240.02,9006.62,7644.90,28225.42
30/12/2019,3040.02,10365.96,4081.63,1154853.50,2.86,1047836.59,22316.95,3297836.59,2250000.00,3221.29,8945.99,7587.10,28319.39
31/12/2019,3050.12,10430.77,4096.58,1154853.50,2.86,1054359.15,6522.56,3304359.15,2250000.00,3230.78,8972.60,7542.40,28189.75
01/01/2020,3050.12,10430.77,4096.58,1154853.50,2.86,1054359.15,0.00,3304359.15,2250000.00,3230.78,8972.60,7542.40,28189.75
02/01/2020,3085.20,10638.82,4152.24,1154853.50,2.91,1114226.97,59867.82,3364226.97,2250000.00,3257.85,9092.19,7604.30,28543.52
03/01/2020,3083.79,10656.41,4144.96,1120526.04,2.91,1110915.00,(3311.97),3260915.00,2150000.00,3234.85,9020.77,7622.40,28451.50
04/01/2020,3083.79,10656.41,4144.96,1120526.04,2.91,1110915.00,0.00,3260915.00,2150000.00,3234.85,9020.77,7622.40,28451.50
05/01/2020,3083.79,10656.41,4144.96,1120526.04,2.91,1110915.00,0.00,3260915.00,2150000.00,3234.85,9020.77,7622.40,28451.50
06/01/2020,3083.41,10698.27,4129.30,1120526.04,2.92,1123898.19,12983.19,3273898.19,2150000.00,3246.28,9071.47,7575.30,28226.19
07/01/2020,3104.80,10829.80,4160.23,1120526.04,2.92,1127126.48,3228.29,3277126.48,2150000.00,3237.18,9068.58,7573.90,28322.06
08/01/2020,3066.89,10706.87,4112.32,1120526.04,2.92,1121559.62,(5566.86),3271559.62,2150000.00,3253.05,9129.24,7574.90,28087.92
09/01/2020,3094.88,10898.17,4164.37,1120526.04,2.94,1144212.55,22652.93,3294212.55,2150000.00,3274.70,9203.43,7598.10,28561.00
10/01/2020,3092.29,10879.84,4163.18,1120526.04,2.95,1155168.21,10955.66,3305168.21,2150000.00,3265.35,9178.86,7587.90,28638.20
11/01/2020,3092.29,10879.84,4163.18,1120526.04,2.95,1155168.21,0.00,3305168.21,2150000.00,3265.35,9178.86,7587.90,28638.20
12/01/2020,3092.29,10879.84,4163.18,1120526.04,2.95,1155168.21,0.00,3305168.21,2150000.00,3265.35,9178.86,7587.90,28638.20
13/01/2020,3115.57,11040.20,4203.99,781503.65,2.97,1174542.69,19374.48,2324542.69,1150000.00,3288.13,9273.93,7617.60,28954.94
14/01/2020,3106.82,10988.77,4189.89,781503.65,2.97,1172596.48,(1946.21),2322596.48,1150000.00,3283.15,9251.33,7622.40,28885.14
15/01/2020,3090.04,10972.32,4166.73,781503.65,2.94,1148574.46,(24022.02),2298574.46,1150000.00,3289.29,9258.70,7642.80,28773.59
16/01/2020,3074.08,10967.44,4149.04,781503.65,2.95,1156507.20,7932.74,2306507.20,1150000.00,3316.81,9357.13,7609.80,28883.04
17/01/2020,3075.50,10954.39,4154.85,781503.65,2.98,1177251.27,20744.07,2327251.27,1150000.00,3329.62,9388.94,7674.60,29056.42
18/01/2020,3075.50,10954.39,4154.85,781503.65,2.98,1177251.27,0.00,2327251.27,1150000.00,3329.62,9388.94,7674.60,29056.42
19/01/2020,3075.50,10954.39,4154.85,781503.65,2.98,1177251.27,0.00,2327251.27,1150000.00,3329.62,9388.94,7674.60,29056.42
20/01/2020,3095.79,11115.88,4185.83,781503.65,3.02,1206776.50,29525.23,2356776.50,1150000.00,3329.62,9388.94,7651.40,28795.91
21/01/2020,3052.14,10953.41,4114.31,781503.65,2.98,1177265.35,(29511.15),2327265.35,1150000.00,3320.79,9370.81,7610.70,27985.33
22/01/2020,3060.75,11072.06,4131.93,781503.65,3.01,1205930.68,28665.33,2355930.68,1150000.00,3321.75,9383.77,7571.90,28341.04
23/01/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,(46769.88),2309160.80,1150000.00,3325.54,9402.48,7507.70,27909.12
24/01/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3295.47,9314.91,7586.00,27949.64
25/01/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3295.47,9314.91,7586.00,27949.64
26/01/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3295.47,9314.91,7586.00,27949.64
27/01/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3243.63,9139.31,7412.10,27949.64
28/01/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3276.24,9269.68,7480.70,27949.64
29/01/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3273.40,9275.16,7483.60,27160.63
30/01/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3283.66,9298.93,7382.00,26449.13
31/01/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3225.52,9150.94,7286.00,26312.63
01/02/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3225.52,9150.94,7286.00,26312.63
02/02/2020,2976.53,10681.90,4003.90,781503.65,2.95,1159160.80,0.00,2309160.80,1150000.00,3225.52,9150.94,7286.00,26312.63
03/02/2020,2746.61,9779.67,3688.36,781503.65,2.71,966047.46,(193113.34),2116047.46,1150000.00,3248.92,9273.40,7326.30,26356.98
04/02/2020,2783.29,10089.67,3785.64,892300.36,2.80,1048550.88,82503.42,2498550.88,1450000.00,3297.59,9467.97,7439.80,26675.98
05/02/2020,2819.09,10305.50,3828.53,963725.79,2.82,1066554.64,18003.76,2716554.64,1650000.00,3334.69,9508.68,7482.50,26786.74
06/02/2020,2866.51,10601.34,3899.78,963725.79,2.87,1116251.64,49697.00,2766251.64,1650000.00,3345.78,9572.15,7504.80,27493.70
07/02/2020,2875.96,10611.55,3899.87,963725.79,2.89,1138838.61,22586.97,2788838.61,1650000.00,3327.71,9520.51,7466.70,27404.27
08/02/2020,2875.96,10611.55,3899.87,963725.79,2.89,1138838.61,0.00,2788838.61,1650000.00,3327.71,9520.51,7466.70,27404.27
09/02/2020,2875.96,10611.55,3899.87,963725.79,2.89,1138838.61,0.00,2788838.61,1650000.00,3327.71,9520.51,7466.70,27404.27
10/02/2020,2890.49,10728.46,3916.01,963725.79,2.92,1164463.42,25624.81,2814463.42,1650000.00,3352.09,9628.39,7446.90,27241.34
11/02/2020,2901.67,10768.63,3952.46,963725.79,2.90,1140312.04,(24151.38),2790312.04,1650000.00,3357.75,9638.94,7499.40,27583.88
12/02/2020,2926.90,10940.80,3984.43,963725.79,2.93,1178258.52,37946.48,2828258.52,1650000.00,3379.45,9725.96,7534.40,27823.66
13/02/2020,2906.07,10864.32,3959.92,963725.79,2.93,1169150.02,(9108.50),2819150.02,1650000.00,3373.94,9711.97,7452.00,27730.00
14/02/2020,2917.01,10916.31,3987.73,963725.79,2.93,1176032.69,6882.67,2826032.69,1650000.00,3380.16,9731.18,7409.10,27815.60
15/02/2020,2917.01,10916.31,3987.73,963725.79,2.93,1176032.69,0.00,2826032.69,1650000.00,3380.16,9731.18,7409.10,27815.60
16/02/2020,2917.01,10916.31,3987.73,963725.79,2.93,1176032.69,0.00,2826032.69,1650000.00,3380.16,9731.18,7409.10,27815.60
17/02/2020,2983.62,11241.50,4077.42,963725.79,2.99,1231375.41,55342.72,2881375.41,1650000.00,3380.16,9731.18,7433.30,27959.60
18/02/2020,2984.97,11306.49,4057.51,746322.06,3.03,1264758.66,33383.25,2264758.66,1000000.00,3370.29,9732.74,7382.00,27530.20
19/02/2020,2975.40,11235.60,4051.31,713368.35,3.02,1254734.43,(10024.23),2154734.43,900000.00,3386.15,9817.18,7457.00,27655.81
20/02/2020,3030.15,11509.09,4144.66,713368.35,3.04,1270393.22,15658.79,2170393.22,900000.00,3373.23,9750.97,7436.60,27609.16
21/02/2020,3039.67,11629.70,4149.49,713368.35,3.07,1287242.96,16849.74,2187242.96,900000.00,3337.75,9576.59,7403.90,27308.81
22/02/2020,3039.67,11629.70,4149.49,713368.35,3.07,1287242.96,0.00,2187242.96,900000.00,3337.75,9576.59,7403.90,27308.81
23/02/2020,3039.67,11629.70,4149.49,713368.35,3.07,1287242.96,0.00,2187242.96,900000.00,3337.75,9576.59,7403.90,27308.81
24/02/2020,3032.01,11771.20,4133.54,713368.35,3.06,1282371.48,(4871.48),2182371.48,900000.00,3225.89,9221.28,7156.80,26820.88
25/02/2020,3013.05,11856.08,4123.85,713368.35,3.06,1283698.43,1326.95,2183698.43,900000.00,3128.21,8965.61,7017.90,26893.23
26/02/2020,2987.93,11497.55,4073.02,713368.35,3.00,1240341.32,(43357.11),2140341.32,900000.00,3116.39,8980.78,7042.50,26696.49
27/02/2020,2991.33,11534.02,4084.88,713368.35,3.01,1246398.85,6057.53,2146398.85,900000.00,2978.76,8566.48,6796.40,26778.62
28/02/2020,2880.30,10980.77,3940.05,713368.35,2.89,1161975.93,(84422.92),2061975.93,900000.00,2954.22,8567.37,6580.60,26129.93
29/02/2020,2880.30,10980.77,3940.05,713368.35,2.89,1161975.93,0.00,2061975.93,900000.00,2954.22,8567.37,6580.60,26129.93
01/03/2020,2880.30,10980.77,3940.05,713368.35,2.89,1161975.93,0.00,2061975.93,900000.00,3283.66,9298.93,7382.00,26449.13
02/03/2020,2970.93,11381.76,4069.67,713368.35,2.97,1221236.88,59260.95,2121236.88,900000.00,3090.23,8952.17,6654.90,26291.68
03/03/2020,2992.90,11484.21,4091.36,713368.35,3.00,1241329.46,20092.58,2141329.46,900000.00,3003.37,8684.09,6718.20,26284.82
04/03/2020,3011.67,11493.02,4115.05,713368.35,3.02,1255598.51,14269.05,2155598.51,900000.00,3130.12,9018.09,6815.60,26222.07
05/03/2020,3071.68,11711.37,4206.73,713368.35,3.05,1276868.36,21269.85,2176868.36,900000.00,3023.94,8738.59,6705.40,26767.87
